term_str,n,p,i,n_chars,max_pos,n_pos,cat_pos,stop,stem_porter,stem_snowball,stem_lancaster,df,idf,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,dfidf
stewing,2,2.3756072646070153e-05,15.36134412492953,7,VBG,1,{'VBG'},0,stew,stew,stew,2,10.940313597145968,0.002319829007028407,9.11692799762164,0.0,5.470156798572984,21.880627194291936
affirms,2,2.3756072646070153e-05,15.36134412492953,7,VBP,2,"{'VBP', 'VBZ'}",0,affirm,affirm,affirm,2,10.940313597145968,0.0018558632056227258,7.293542398097312,0.0,3.646771199048656,21.880627194291936
58,2,2.3756072646070153e-05,15.36134412492953,2,CD,1,{'CD'},0,58,58,58,2,10.940313597145968,0.0016238803049198848,6.3818495983351475,0.0,3.646771199048656,21.880627194291936
grades,2,2.3756072646070153e-05,15.36134412492953,6,NNS,1,{'NNS'},0,grade,grade,grad,2,10.940313597145968,0.0014846905644981807,5.83483391847785,0.0,3.646771199048656,21.880627194291936
tasks,2,2.3756072646070153e-05,15.36134412492953,5,JJ,2,"{'NNS', 'JJ'}",0,task,task,task,2,10.940313597145968,0.0015907398905337649,6.251607769797696,0.0,5.470156798572984,21.880627194291936
present,2,2.3756072646070153e-05,15.36134412492953,7,JJ,2,"{'VB', 'JJ'}",0,present,present,pres,2,10.940313597145968,0.0018558632056227258,7.293542398097312,0.0,3.646771199048656,21.880627194291936
master,2,2.3756072646070153e-05,15.36134412492953,6,NN,1,{'NN'},0,master,master,mast,2,10.940313597145968,0.0006411163801242143,2.5195873738881622,0.0,2.1880627194291935,21.880627194291936
bless,2,2.3756072646070153e-05,15.36134412492953,5,NN,2,"{'VB', 'NN'}",0,bless,bless,bless,2,10.940313597145968,0.0027837948084340884,10.940313597145968,0.0,5.470156798572984,21.880627194291936
chaotic,2,2.3756072646070153e-05,15.36134412492953,7,JJ,1,{'JJ'},0,chaotic,chaotic,chaot,2,10.940313597145968,0.0034797435105426108,13.67539199643246,0.0,10.940313597145968,21.880627194291936
insert,2,2.3756072646070153e-05,15.36134412492953,6,VB,2,"{'VB', 'VBP'}",0,insert,insert,insert,2,10.940313597145968,0.0006507572279456311,2.55747590582633,0.0,1.562901942449424,21.880627194291936
presentation,2,2.3756072646070153e-05,15.36134412492953,12,NN,1,{'NN'},0,present,present,pres,2,10.940313597145968,0.002319829007028407,9.11692799762164,0.0,5.470156798572984,21.880627194291936
binders,2,2.3756072646070153e-05,15.36134412492953,7,NNS,1,{'NNS'},0,binder,binder,bind,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
thriving,2,2.3756072646070153e-05,15.36134412492953,8,JJ,2,"{'VBG', 'JJ'}",0,thrive,thrive,thriving,2,10.940313597145968,0.0014846905644981807,5.83483391847785,0.0,3.646771199048656,21.880627194291936
bottle,2,2.3756072646070153e-05,15.36134412492953,6,NN,1,{'NN'},0,bottl,bottl,bottl,2,10.940313597145968,0.0027837948084340884,10.940313597145968,0.0,5.470156798572984,21.880627194291936
_____,2,2.3756072646070153e-05,15.36134412492953,5,NN,2,"{'NNP', 'NN'}",0,_____,_____,_____,2,10.940313597145968,0.004175692212651133,16.410470395718953,0.0,10.940313597145968,21.880627194291936
donuts,2,2.3756072646070153e-05,15.36134412492953,6,NNP,1,{'NNP'},0,donut,donut,donut,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
chaos,2,2.3756072646070153e-05,15.36134412492953,5,NN,1,{'NN'},0,chao,chao,chao,2,10.940313597145968,0.0020878461063255664,8.205235197859476,0.0,5.470156798572984,21.880627194291936
5,2,2.3756072646070153e-05,15.36134412492953,1,CD,1,{'CD'},0,5,5,5,2,10.940313597145968,0.0034797435105426108,13.67539199643246,0.0,10.940313597145968,21.880627194291936
interactions,2,2.3756072646070153e-05,15.36134412492953,12,NNS,1,{'NNS'},0,interact,interact,interact,2,10.940313597145968,0.002319829007028407,9.11692799762164,0.0,5.470156798572984,21.880627194291936
chit,2,2.3756072646070153e-05,15.36134412492953,4,JJ,2,"{'VB', 'JJ'}",0,chit,chit,chit,2,10.940313597145968,0.000974328182951931,3.8291097590010885,0.0,2.735078399286492,21.880627194291936
schools,2,2.3756072646070153e-05,15.36134412492953,7,NNS,1,{'NNS'},0,school,school,schools,2,10.940313597145968,0.0037117264112454516,14.587084796194624,0.0,10.940313597145968,21.880627194291936
dunkin,2,2.3756072646070153e-05,15.36134412492953,6,NNP,1,{'NNP'},0,dunkin,dunkin,dunkin,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
restating,2,2.3756072646070153e-05,15.36134412492953,9,VBG,1,{'VBG'},0,restat,restat,rest,2,10.940313597145968,0.0013918974042170442,5.470156798572984,0.0,3.646771199048656,21.880627194291936
trash,2,2.3756072646070153e-05,15.36134412492953,5,JJ,2,"{'NN', 'JJ'}",0,trash,trash,trash,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
initial,2,2.3756072646070153e-05,15.36134412492953,7,JJ,1,{'JJ'},0,initi,initi,init,2,10.940313597145968,0.00067606445347685,2.6569333021640205,0.0,1.562901942449424,21.880627194291936
written,2,2.3756072646070153e-05,15.36134412492953,7,VBN,1,{'VBN'},0,written,written,writ,2,10.940313597145968,0.001948656365903862,7.658219518002177,0.0,5.470156798572984,21.880627194291936
administrator,2,2.3756072646070153e-05,15.36134412492953,13,NN,1,{'NN'},0,administr,administr,admin,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
shortening,2,2.3756072646070153e-05,15.36134412492953,10,VBG,1,{'VBG'},0,shorten,shorten,short,2,10.940313597145968,0.0013918974042170442,5.470156798572984,0.0,3.646771199048656,21.880627194291936
anger,2,2.3756072646070153e-05,15.36134412492953,5,NN,1,{'NN'},0,anger,anger,ang,2,10.940313597145968,0.0027837948084340884,10.940313597145968,0.0,5.470156798572984,21.880627194291936
bang,2,2.3756072646070153e-05,15.36134412492953,4,VB,1,{'VB'},0,bang,bang,bang,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
extrapolate,2,2.3756072646070153e-05,15.36134412492953,11,VB,1,{'VB'},0,extrapol,extrapol,extrapol,2,10.940313597145968,0.005567589616868177,21.880627194291936,0.0,10.940313597145968,21.880627194291936
brother,2,2.3756072646070153e-05,15.36134412492953,7,NN,1,{'NN'},0,brother,brother,broth,1,11.940313597145968,0.0020254984897618263,7.960209064763978,0.0,7.960209064763978,11.940313597145968
loops,2,2.3756072646070153e-05,15.36134412492953,5,NNS,1,{'NNS'},0,loop,loop,loop,2,10.940313597145968,0.002319829007028407,9.11692799762164,0.0,5.470156798572984,21.880627194291936
detracting,2,2.3756072646070153e-05,15.36134412492953,10,VBG,1,{'VBG'},0,detract,detract,detract,2,10.940313597145968,0.0016238803049198848,6.3818495983351475,0.0,3.646771199048656,21.880627194291936
style,2,2.3756072646070153e-05,15.36134412492953,5,NN,1,{'NN'},0,style,style,styl,2,10.940313597145968,0.0020878461063255664,8.205235197859476,0.0,5.470156798572984,21.880627194291936
plans,2,2.3756072646070153e-05,15.36134412492953,5,NNS,1,{'NNS'},0,plan,plan,plan,2,10.940313597145968,0.0018558632056227258,7.293542398097312,0.0,3.646771199048656,21.880627194291936
offered,2,2.3756072646070153e-05,15.36134412492953,7,VBD,1,{'VBD'},0,offer,offer,off,2,10.940313597145968,0.0009100867642957598,3.576640983682336,0.0,2.735078399286492,21.880627194291936
gentle,2,2.3756072646070153e-05,15.36134412492953,6,JJ,1,{'JJ'},0,gentl,gentl,gentl,2,10.940313597145968,0.0006010466063664509,2.362113163020152,0.0,1.367539199643246,21.880627194291936
puts,2,2.3756072646070153e-05,15.36134412492953,4,VBZ,1,{'VBZ'},0,put,put,put,2,10.940313597145968,0.0014846905644981807,5.83483391847785,0.0,3.646771199048656,21.880627194291936
basic,2,2.3756072646070153e-05,15.36134412492953,5,JJ,1,{'JJ'},0,basic,basic,bas,2,10.940313597145968,0.0013918974042170442,5.470156798572984,0.0,2.735078399286492,21.880627194291936
logical,2,2.3756072646070153e-05,15.36134412492953,7,JJ,1,{'JJ'},0,logic,logic,log,2,10.940313597145968,0.0009544439343202589,3.7509646618786174,0.0,2.1880627194291935,21.880627194291936
standards,2,2.3756072646070153e-05,15.36134412492953,9,NNS,1,{'NNS'},0,standard,standard,standard,2,10.940313597145968,0.0016238803049198848,6.3818495983351475,0.0,3.646771199048656,21.880627194291936
misbehave,2,2.3756072646070153e-05,15.36134412492953,9,VB,2,"{'VB', 'VBP'}",0,misbehav,misbehav,misbehav,2,10.940313597145968,0.0007069955069038955,2.778492342132309,0.0,1.562901942449424,21.880627194291936
sugar,2,2.3756072646070153e-05,15.36134412492953,5,JJ,2,"{'RB', 'JJ'}",0,sugar,sugar,sug,1,11.940313597145968,0.0008680707813264971,3.4115181706131334,0.0,3.4115181706131334,11.940313597145968
flag,2,2.3756072646070153e-05,15.36134412492953,4,NN,1,{'NN'},0,flag,flag,flag,2,10.940313597145968,0.0013918974042170442,5.470156798572984,0.0,2.735078399286492,21.880627194291936
wifi,2,2.3756072646070153e-05,15.36134412492953,4,NN,2,"{'NNP', 'NN'}",0,wifi,wifi,wif,2,10.940313597145968,0.0037117264112454516,14.587084796194624,0.0,10.940313597145968,21.880627194291936
interview,2,2.3756072646070153e-05,15.36134412492953,9,NN,1,{'NN'},0,interview,interview,interview,2,10.940313597145968,0.0007708970238740553,3.0296253038250374,0.0,2.1880627194291935,21.880627194291936
steps,2,2.3756072646070153e-05,15.36134412492953,5,NNS,1,{'NNS'},0,step,step,step,2,10.940313597145968,0.0010936336747419634,4.297980341735916,0.0,2.735078399286492,21.880627194291936
comprehended,2,2.3756072646070153e-05,15.36134412492953,12,VBD,1,{'VBD'},0,comprehend,comprehend,comprehend,2,10.940313597145968,0.0011135179233736354,4.376125438858387,0.0,2.1880627194291935,21.880627194291936
headed,2,2.3756072646070153e-05,15.36134412492953,6,VBD,2,"{'VBN', 'VBD'}",0,head,head,head,2,10.940313597145968,0.0018558632056227258,7.293542398097312,0.0,5.470156798572984,21.880627194291936
laying,2,2.3756072646070153e-05,15.36134412492953,6,VBG,1,{'VBG'},0,lay,lay,lay,2,10.940313597145968,0.002319829007028407,9.11692799762164,0.0,5.470156798572984,21.880627194291936
pivoting,2,2.3756072646070153e-05,15.36134412492953,8,VBG,1,{'VBG'},0,pivot,pivot,pivot,2,10.940313597145968,0.001948656365903862,7.658219518002177,0.0,5.470156798572984,21.880627194291936
refered,2,2.3756072646070153e-05,15.36134412492953,7,VBD,1,{'VBD'},0,refer,refer,ref,2,10.940313597145968,0.004175692212651133,16.410470395718953,0.0,10.940313597145968,21.880627194291936
window,2,2.3756072646070153e-05,15.36134412492953,6,NN,2,"{'VBP', 'NN'}",0,window,window,window,2,10.940313597145968,0.0009544439343202589,3.7509646618786174,0.0,2.1880627194291935,21.880627194291936
roles,2,2.3756072646070153e-05,15.36134412492953,5,NNS,1,{'NNS'},0,role,role,rol,2,10.940313597145968,0.0014846905644981807,5.83483391847785,0.0,3.646771199048656,21.880627194291936
assigned,2,2.3756072646070153e-05,15.36134412492953,8,VBD,2,"{'VBN', 'VBD'}",0,assign,assign,assign,2,10.940313597145968,0.001948656365903862,7.658219518002177,0.0,5.470156798572984,21.880627194291936
11,2,2.3756072646070153e-05,15.36134412492953,2,CD,1,{'CD'},0,11,11,11,2,10.940313597145968,0.0037117264112454516,14.587084796194624,0.0,10.940313597145968,21.880627194291936
sidetracked,2,2.3756072646070153e-05,15.36134412492953,11,VBD,2,"{'VBN', 'VBD'}",0,sidetrack,sidetrack,sidetrack,2,10.940313597145968,0.0011599145035142036,4.55846399881082,0.0,2.735078399286492,21.880627194291936
fidgeting,2,2.3756072646070153e-05,15.36134412492953,9,NN,2,"{'VBG', 'NN'}",0,fidget,fidget,fidget,2,10.940313597145968,0.0027837948084340884,10.940313597145968,0.0,5.470156798572984,21.880627194291936
loves,2,2.3756072646070153e-05,15.36134412492953,5,JJ,2,"{'VBZ', 'JJ'}",0,love,love,lov,2,10.940313597145968,0.00067606445347685,2.6569333021640205,0.0,1.562901942449424,21.880627194291936
bothered,2,2.3756072646070153e-05,15.36134412492953,8,VBN,1,{'VBN'},0,bother,bother,both,2,10.940313597145968,0.0008660694959572719,3.4036531191120787,0.0,2.1880627194291935,21.880627194291936
contradict,2,2.3756072646070153e-05,15.36134412492953,10,VB,1,{'VB'},0,contradict,contradict,contradict,2,10.940313597145968,0.001237242137081817,4.862361598731541,0.0,3.646771199048656,21.880627194291936
compare,2,2.3756072646070153e-05,15.36134412492953,7,VB,1,{'VB'},0,compar,compar,comp,2,10.940313597145968,0.001948656365903862,7.658219518002177,0.0,5.470156798572984,21.880627194291936
misunderstood,2,2.3756072646070153e-05,15.36134412492953,13,NN,2,"{'VBP', 'NN'}",0,misunderstood,misunderstood,misunderstood,2,10.940313597145968,0.0008616507740391227,3.386287541973752,0.0,1.823385599524328,21.880627194291936
similarly,2,2.3756072646070153e-05,15.36134412492953,9,RB,1,{'RB'},0,similarli,similar,simil,2,10.940313597145968,0.00125270766379534,4.9231411187156855,0.0,2.735078399286492,21.880627194291936
bummed,2,2.3756072646070153e-05,15.36134412492953,6,VBD,2,"{'VBN', 'VBD'}",0,bum,bum,bum,2,10.940313597145968,0.002319829007028407,9.11692799762164,0.0,5.470156798572984,21.880627194291936
15,2,2.3756072646070153e-05,15.36134412492953,2,CD,1,{'CD'},0,15,15,15,2,10.940313597145968,0.0007803061205459188,3.0666030537454607,0.0,2.735078399286492,21.880627194291936
bottom,2,2.3756072646070153e-05,15.36134412492953,6,JJ,2,"{'NN', 'JJ'}",0,bottom,bottom,bottom,2,10.940313597145968,0.0016702768850604531,6.564188158287581,0.0,5.470156798572984,21.880627194291936
leaving,2,2.3756072646070153e-05,15.36134412492953,7,VBG,1,{'VBG'},0,leav,leav,leav,2,10.940313597145968,0.0013918974042170442,5.470156798572984,0.0,2.735078399286492,21.880627194291936
reveal,2,2.3756072646070153e-05,15.36134412492953,6,VB,1,{'VB'},0,reveal,reveal,rev,2,10.940313597145968,0.001325616575444804,5.2096731414980795,0.0,3.646771199048656,21.880627194291936
responsible,2,2.3756072646070153e-05,15.36134412492953,11,JJ,1,{'JJ'},0,respons,respons,respons,2,10.940313597145968,0.0013918974042170442,5.470156798572984,0.0,2.735078399286492,21.880627194291936
emotional,2,2.3756072646070153e-05,15.36134412492953,9,JJ,1,{'JJ'},0,emot,emot,emot,2,10.940313597145968,0.0013918974042170442,5.470156798572984,0.0,2.735078399286492,21.880627194291936
persistent,2,2.3756072646070153e-05,15.36134412492953,10,JJ,1,{'JJ'},0,persist,persist,persist,2,10.940313597145968,0.0027837948084340884,10.940313597145968,0.0,5.470156798572984,21.880627194291936
partially,2,2.3756072646070153e-05,15.36134412492953,9,RB,1,{'RB'},0,partial,partial,part,2,10.940313597145968,0.0018558632056227258,7.293542398097312,0.0,5.470156798572984,21.880627194291936
nobody's,2,2.3756072646070153e-05,15.36134412492953,8,MD,2,"{'NN', 'MD'}",0,nobody',nobodi,nobody's,2,10.940313597145968,0.0020878461063255664,8.205235197859476,0.0,5.470156798572984,21.880627194291936
creative,2,2.3756072646070153e-05,15.36134412492953,8,JJ,1,{'JJ'},0,creativ,creativ,cre,2,10.940313597145968,0.000974328182951931,3.8291097590010885,0.0,2.735078399286492,21.880627194291936
years,2,2.3756072646070153e-05,15.36134412492953,5,NNS,1,{'NNS'},0,year,year,year,2,10.940313597145968,0.0016238803049198848,6.3818495983351475,0.0,3.646771199048656,21.880627194291936
generating,2,2.3756072646070153e-05,15.36134412492953,10,VBG,1,{'VBG'},0,gener,generat,gen,2,10.940313597145968,0.0012759059538656238,5.014310398691902,0.0,3.646771199048656,21.880627194291936
apart,2,2.3756072646070153e-05,15.36134412492953,5,RB,1,{'RB'},0,apart,apart,apart,2,10.940313597145968,0.002319829007028407,9.11692799762164,0.0,5.470156798572984,21.880627194291936
bored,2,2.3756072646070153e-05,15.36134412492953,5,VBD,1,{'VBD'},0,bore,bore,bor,2,10.940313597145968,0.001237242137081817,4.862361598731541,0.0,3.646771199048656,21.880627194291936
instructions,2,2.3756072646070153e-05,15.36134412492953,12,NNS,1,{'NNS'},0,instruct,instruct,instruct,2,10.940313597145968,0.0016238803049198848,6.3818495983351475,0.0,3.646771199048656,21.880627194291936
none,2,2.3756072646070153e-05,15.36134412492953,4,NN,1,{'NN'},0,none,none,non,2,10.940313597145968,0.0032477606098397695,12.763699196670295,0.0,10.940313597145968,21.880627194291936
intentional,1,1.1878036323035077e-05,16.36134412492953,11,JJ,1,{'JJ'},0,intent,intent,int,1,11.940313597145968,0.0006076495469285481,2.3880627194291937,0.0,2.3880627194291937,11.940313597145968
enhance,1,1.1878036323035077e-05,16.36134412492953,7,VB,1,{'VB'},0,enhanc,enhanc,enh,1,11.940313597145968,0.0005063746224404566,1.9900522661909945,0.0,1.9900522661909945,11.940313597145968
grounding,1,1.1878036323035077e-05,16.36134412492953,9,VBG,1,{'VBG'},0,ground,ground,ground,1,11.940313597145968,0.00030382477346427403,1.1940313597145968,0.0,1.1940313597145968,11.940313597145968
secondly,1,1.1878036323035077e-05,16.36134412492953,8,RB,1,{'RB'},0,secondli,second,second,1,11.940313597145968,0.0003797809668303425,1.492539199643246,0.0,1.492539199643246,11.940313597145968
members,1,1.1878036323035077e-05,16.36134412492953,7,NNS,1,{'NNS'},0,member,member,memb,1,11.940313597145968,0.0006076495469285481,2.3880627194291937,0.0,2.3880627194291937,11.940313597145968
cooker,1,1.1878036323035077e-05,16.36134412492953,6,NN,1,{'NN'},0,cooker,cooker,cook,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
demonstrated,1,1.1878036323035077e-05,16.36134412492953,12,VBD,1,{'VBD'},0,demonstr,demonstr,demonst,1,11.940313597145968,0.000759561933660685,2.985078399286492,0.0,2.985078399286492,11.940313597145968
characters,1,1.1878036323035077e-05,16.36134412492953,10,NNS,1,{'NNS'},0,charact,charact,charact,1,11.940313597145968,0.00151912386732137,5.970156798572984,0.0,5.970156798572984,11.940313597145968
revises,1,1.1878036323035077e-05,16.36134412492953,7,VBZ,1,{'VBZ'},0,revis,revis,rev,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
gather,1,1.1878036323035077e-05,16.36134412492953,6,VB,1,{'VB'},0,gather,gather,gath,1,11.940313597145968,0.0005063746224404566,1.9900522661909945,0.0,1.9900522661909945,11.940313597145968
interns,1,1.1878036323035077e-05,16.36134412492953,7,NNS,1,{'NNS'},0,intern,intern,intern,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
parargraph,1,1.1878036323035077e-05,16.36134412492953,10,NN,1,{'NN'},0,parargraph,parargraph,parargraph,1,11.940313597145968,0.00303824773464274,11.940313597145968,0.0,11.940313597145968,11.940313597145968
regular,1,1.1878036323035077e-05,16.36134412492953,7,JJ,1,{'JJ'},0,regular,regular,regul,1,11.940313597145968,0.0006076495469285481,2.3880627194291937,0.0,2.3880627194291937,11.940313597145968
enters,1,1.1878036323035077e-05,16.36134412492953,6,VBZ,1,{'VBZ'},0,enter,enter,ent,1,11.940313597145968,0.00030382477346427403,1.1940313597145968,0.0,1.1940313597145968,11.940313597145968
view,1,1.1878036323035077e-05,16.36134412492953,4,VBP,1,{'VBP'},0,view,view,view,1,11.940313597145968,0.0006076495469285481,2.3880627194291937,0.0,2.3880627194291937,11.940313597145968
assuming,1,1.1878036323035077e-05,16.36134412492953,8,VBG,1,{'VBG'},0,assum,assum,assum,1,11.940313597145968,0.0003375830816269711,1.3267015107939963,0.0,1.3267015107939963,11.940313597145968
indicated,1,1.1878036323035077e-05,16.36134412492953,9,VBD,1,{'VBD'},0,indic,indic,ind,1,11.940313597145968,0.0010127492448809131,3.980104532381989,0.0,3.980104532381989,11.940313597145968
